Directory,File Name,Function Types,Function Names,Function Params
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,eval_string,a
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,eval_string,b
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,eval_list,a
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,eval_list,lst
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,eval_spec,a
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,eval_spec,b
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,extendLocaleList,localeList
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,extendLocaleList,locale
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,sniffLocaleOnOneNodeName,nodeName
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,configure,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,configure,pos
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,NONE
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,formatAndStrip,myform
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,formatAndStrip,gender
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,formatAndStrip,val
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,configure,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,configure,pos
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,configure,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,configure,pos
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,realGroup
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,configure,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,configure,pos
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,configure,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,item
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,setSuffix,NONE
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,NONE
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,Item
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,hasJoiningPunctuation,blob
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,state
chrome/content/zotero/xpcom,citeproc.js,ObjectPropertyFunction,build,target
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,variable
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,myvariable
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,trylabel
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,testSubsequentNear,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,testSubsequentNear,item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,testSubsequentNotNear,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,testSubsequentNotNear,item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,tryposition
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,mytype
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,variable
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,trylabel
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,trylabel
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketests,tryjurisdictions
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketests,trycountries
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,NONE
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,trydate
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,trydate
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,trydate
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,locale_list
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,locale_default
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,locale_bares
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,NONE
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,me
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,tryclass
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,retval
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,retval
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,namevar
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,maketest,citeForm
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,state
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,func,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getCountryOrJurisdiction,variable
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getCountryOrJurisdiction,normalizedKey
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getCountryOrJurisdiction,quashCountry
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,abbreviate,state
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,abbreviate,tok
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,abbreviate,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,abbreviate,altvar
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,abbreviate,basevalue
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,abbreviate,family_var
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,abbreviate,use_field
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getFieldLocale,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getFieldLocale,field
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getTextSubField,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getTextSubField,field
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getTextSubField,locale_type
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getTextSubField,use_default
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getTextSubField,stopOrig
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getTextSubField,family_var
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,loadAbbreviation,jurisdiction
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,loadAbbreviation,category
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,loadAbbreviation,orig
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,loadAbbreviation,lang
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,publisherCheck,tok
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,publisherCheck,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,publisherCheck,primary
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,publisherCheck,family_var
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,citeFormCheck,Item
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,citeFormCheck,value
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,quashCheck,jurisdiction
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,quashCheck,value
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getOutputFunction,variables
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getOutputFunction,family_var
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getOutputFunction,abbreviation_fallback
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,getOutputFunction,alternative_varname
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,normalizeFieldValue,str
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,composeNumberInfo,origLabel
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,composeNumberInfo,label
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,composeNumberInfo,val
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,composeNumberInfo,joiningSuffix
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,composeNumberInfo,parsePosition
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixupSubsections,elems
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,parseString,str
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,parseString,defaultLabel
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,setSpaces,values
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixNumericAndCount,values
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixNumericAndCount,i
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixNumericAndCount,currentLabelInfo
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixLabelVisibility,values
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixLabelVisibility,groupStartPos
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixLabelVisibility,currentLabelInfo
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,setPluralsAndNumerics,values
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,stripHyphenBackslash,joiningSuffix
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,setStyling,values
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,checkTerm,variable
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,checkTerm,val
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,checkPage,variable
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,checkPage,val
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixupRangeDelimiter,variable
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixupRangeDelimiter,val
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixupRangeDelimiter,rangeDelimiter
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixupRangeDelimiter,isNumeric
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,manglePageNumbers,values
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,manglePageNumbers,i
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,manglePageNumbers,currentInfo
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,fixRanges,values
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,setVariableParams,shadow_numbers
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,setVariableParams,realVariable
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,setVariableParams,values
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,sniff,str
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,sniff,func
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,sniff,minchars
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,sniff,isyear
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_setOuterQuoteForm,quot
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_getNestingOpenerParams,opener
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_tryOpen,tag
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_tryOpen,pos
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_tryClose,tag
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_tryClose,pos
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_pushNestingState,tag
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_pushNestingState,pos
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_doppelString,str
chrome/content/zotero/xpcom,citeproc.js,FunctionExpression,TagReg,blob
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_apostropheForce,tag
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_apostropheForce,str
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_undoppelToQueue,blob
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_undoppelToQueue,doppel
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_undoppelToQueue,leadingSpace
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,Stack,blob
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_capitalise,word
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_textcaseEngine,config
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,_textcaseEngine,string
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tryOpen,tag
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tryOpen,pos
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tryClose,tag
chrome/content/zotero/xpcom,citeproc.js,FunctionDeclaration,tryClose,pos
